"12","  We use web beacons (also known as ""action tags"" or ""single-pixel gifs"") and other technologies to measure the effectiveness of certain site features and to conduct research and analysis. We also allow third parties to place web beacons and other technologies on our site to conduct research and analysis, but we do not provide personal information to such third parties.  ","Unnamed third party","Third Party Sharing/Collection"
"12","  We use web beacons (also known as ""action tags"" or ""single-pixel gifs"") and other technologies to measure the effectiveness of certain site features and to conduct research and analysis. We also allow third parties to place web beacons and other technologies on our site to conduct research and analysis, but we do not provide personal information to such third parties.  ","Unnamed third party","Third Party Sharing/Collection"
"13"," Does IMDb Share the Information It Receives-    Information about our users is an important part of our business, and we are not in the business of selling it to others. We share user information with our parent corporation (Amazon.com, Inc.), the subsidiaries it controls, and as described below.  ","Other part of company/affiliate","Third Party Sharing/Collection"
"13"," Does IMDb Share the Information It Receives-    Information about our users is an important part of our business, and we are not in the business of selling it to others. We share user information with our parent corporation (Amazon.com, Inc.), the subsidiaries it controls, and as described below.  ","Unnamed third party","Third Party Sharing/Collection"
"14"," Affiliated Businesses We Do Not Control :  We work closely with our affiliated businesses. In some cases, we will include offerings from these businesses on IMDb. In other cases, we may include joint offerings from IMDb and these businesses on IMDb. You can tell when another business is involved in the offering, and we share user information related to those offerings with that business.  ","Other part of company/affiliate","Third Party Sharing/Collection"
"14"," Affiliated Businesses We Do Not Control :  We work closely with our affiliated businesses. In some cases, we will include offerings from these businesses on IMDb. In other cases, we may include joint offerings from IMDb and these businesses on IMDb. You can tell when another business is involved in the offering, and we share user information related to those offerings with that business.  ","Unnamed third party","Third Party Sharing/Collection"
"15"," Agents :  We employ other companies and individuals to perform functions on our behalf. Examples include sending e-mail, removing repetitive information from user lists, analyzing data, and providing marketing assistance. They have access to personal information needed to perform their functions, but may not use it for other purposes.  ","Unnamed third party","Third Party Sharing/Collection"
"16"," Promotional Offers :  Sometimes we send offers to selected groups of IMDb users on behalf of other businesses. When we do this, we do not give that business your name and e-mail address. If you do not want to receive such offers, please use our User Administration pages to adjust your preferences.  ","Unnamed third party","Third Party Sharing/Collection"
"16"," Promotional Offers :  Sometimes we send offers to selected groups of IMDb users on behalf of other businesses. When we do this, we do not give that business your name and e-mail address. If you do not want to receive such offers, please use our User Administration pages to adjust your preferences.  ","Unnamed third party","Third Party Sharing/Collection"
"18"," Protection of IMDb and Others :  We release account and other personal information when we believe release is appropriate to comply with law; enforce or apply our Terms and Conditions of Use and other agreements; or protect the rights, property, or safety of IMDb, our users, or others. This includes exchanging information with other companies and organizations for fraud protection and credit risk reduction. Obviously, however, this does not include selling, renting, sharing, or otherwise disclosing personally identifiable information from customers for commercial purposes in violation of the commitments set forth in this Privacy Notice.  ","Unnamed third party","Third Party Sharing/Collection"
"19"," With Your Consent :  Other than as set out above, you will always receive notice when information about you might go to third parties, and you will have an opportunity to choose not to share the information.    What About Third-Party Advertisers-    Our site includes third-party advertising and links to other websites. We do not provide any personally identifiable customer information to these advertisers or third-party websites.  ","Named third party","Third Party Sharing/Collection"
"19"," With Your Consent :  Other than as set out above, you will always receive notice when information about you might go to third parties, and you will have an opportunity to choose not to share the information.    What About Third-Party Advertisers-    Our site includes third-party advertising and links to other websites. We do not provide any personally identifiable customer information to these advertisers or third-party websites.  ","Named third party","Third Party Sharing/Collection"
"19"," With Your Consent :  Other than as set out above, you will always receive notice when information about you might go to third parties, and you will have an opportunity to choose not to share the information.    What About Third-Party Advertisers-    Our site includes third-party advertising and links to other websites. We do not provide any personally identifiable customer information to these advertisers or third-party websites.  ","Unnamed third party","Third Party Sharing/Collection"
"19"," With Your Consent :  Other than as set out above, you will always receive notice when information about you might go to third parties, and you will have an opportunity to choose not to share the information.    What About Third-Party Advertisers-    Our site includes third-party advertising and links to other websites. We do not provide any personally identifiable customer information to these advertisers or third-party websites.  ","Unnamed third party","Third Party Sharing/Collection"
